year,month,day,hour,clouds,temperature,chill,humidity,wind direction,wind speed,visibility,air pressure
2018,5,139,13,0.0,14.85,59.5,N,2,28916.67,1023.38,
2018,5,139,14,0.0,15.32,58.33,N,2,29166.67,1023.12,
2018,5,139,15,0.17,14.97,64.67,NNW,3,23766.67,1022.88,
2018,5,139,16,1.0,14.83,64.33,N,4,24666.67,1022.55,
2018,5,139,17,1.0,14.47,67.5,N,4,21866.67,1022.4,
2018,5,139,18,3.0,13.38,74.0,N,3,15166.67,1022.52,
2018,5,139,19,3.0,11.57,83.33,N,2,11883.33,1022.83,
2018,5,139,20,3.0,9.63,90.17,N,1,8598.33,1023.15,
2018,5,139,21,3.0,7.82,97.17,NNW,1,6705.0,1023.5,
2018,5,139,22,3.0,6.72,97.67,NNW,1,5015.0,1023.6,
2018,5,139,23,3.0,6.15,97.83,N,1,6363.33,1023.62,
2018,5,140,0,2.5,5.68,97.5,NNW,1,3152.83,1023.33,
2018,5,140,1,2.5,5.62,97.33,NNW,1,3065.5,1022.92,
2018,5,140,2,3.0,5.5,97.83,N,1,3808.33,1022.87,
2018,5,140,3,3.0,4.38,98.17,N,1,2403.33,1022.88,
2018,5,140,4,1.33,5.15,98.17,NNW,1,1019.83,1023.03,
2018,5,140,5,0.33,8.2,98.67,N,2,904.5,1023.15,
2018,5,140,6,3.0,10.97,88.33,NNO,2,8200.0,1023.4,
2018,5,140,7,3.0,14.67,71.33,O,2,12100.0,1023.38,
2018,5,140,8,3.0,17.13,61.0,NO,2,14100.0,1023.2,
2018,5,140,9,3.0,19.25,50.0,ONO,3,17416.67,1023.07,
2018,5,140,10,3.0,20.45,43.33,NO,4,18533.33,1022.68,
2018,5,140,11,3.0,21.68,43.17,NO,4,20016.67,1022.15,
2018,5,140,12,3.0,22.65,41.5,O,3,20733.33,1021.55,
2018,5,140,13,2.83,23.33,40.33,O,4,22933.33,1020.85,
2018,5,140,14,2.33,24.02,38.33,O,4,26283.33,1020.08,
2018,5,140,15,1.83,24.12,38.0,OZO,4,28616.67,1019.28,
2018,5,140,16,1.67,24.28,38.17,NO,4,27250.0,1018.78,
2018,5,140,17,1.5,22.53,44.0,ONO,5,35600.0,1018.62,
2018,5,140,18,1.17,19.58,58.5,ZZW,1,35233.33,1018.7,
2018,5,140,19,1.0,17.87,64.83,Z,4,37916.67,1019.27,
2018,5,140,20,3.0,15.68,73.5,W,1,35566.67,1019.87,
2018,5,140,21,3.0,14.08,78.17,N,1,36200.0,1019.75,
2018,5,140,22,3.0,14.02,77.0,N,1,31000.0,1019.2,
2018,5,140,23,2.33,13.92,71.67,O,2,35300.0,1018.78,
2018,5,141,0,2.0,15.7,58.33,ONO,2,48033.33,1018.48,
2018,5,141,1,2.0,12.55,70.0,ONO,2,49016.67,1018.17,
2018,5,141,2,2.0,11.78,72.83,ONO,1,47383.33,1017.9,
2018,5,141,3,1.67,11.73,72.17,NO,1,45400.0,1017.58,
2018,5,141,4,0.0,14.43,60.0,ONO,3,40433.33,1017.3,
2018,5,141,5,0.0,15.17,57.67,O,3,44150.0,1017.17,
2018,5,141,6,0.0,16.83,54.5,ONO,2,37966.67,1017.0,
2018,5,141,7,0.0,18.32,49.67,ONO,3,36183.33,1016.73,
2018,5,141,8,1.0,20.23,44.67,O,4,34083.33,1016.23,
2018,5,141,9,3.0,22.23,41.5,O,4,33700.0,1015.68,
2018,5,141,10,2.83,23.42,38.5,ONO,5,35283.33,1014.97,
2018,5,141,11,2.67,24.42,35.0,ONO,6,31616.67,1014.17,
2018,5,141,12,2.33,25.43,33.33,O,6,34616.67,1013.58,
2018,5,141,13,0.67,25.1,34.33,O,6,35616.67,1013.15,
2018,5,141,14,1.17,25.35,34.67,O,4,35500.0,1012.6,
2018,5,141,15,0.33,25.65,32.17,OZO,4,37533.33,1011.95,
2018,5,141,16,0.0,25.05,31.83,O,4,41816.67,1011.62,
2018,5,141,17,0.0,24.18,35.5,O,3,46350.0,1011.58,
2018,5,141,18,0.0,23.5,38.33,O,3,47150.0,1011.62,
2018,5,141,19,0.0,19.9,61.33,Z,2,34800.0,1011.95,
2018,5,141,20,0.0,18.33,69.5,ZO,2,47633.33,1012.38,
2018,5,141,21,0.33,18.12,65.0,O,3,49083.33,1012.23,
2018,5,141,22,0.0,16.82,67.33,ONO,1,49883.33,1011.7,
2018,5,141,23,1.5,15.55,72.83,OZO,1,49866.67,1011.63,
2018,5,142,0,3.0,16.45,71.0,O,2,49733.33,1011.43,
2018,5,142,1,2.83,14.28,78.83,NW,1,49716.67,1011.5,
2018,5,142,2,2.33,11.5,91.5,WZW,1,46816.67,1011.48,
2018,5,142,3,2.67,10.92,93.0,NO,1,26000.0,1011.67,
2018,5,142,4,2.83,11.43,92.5,N,1,22816.67,1011.88,
2018,5,142,5,2.17,14.85,84.33,NNO,1,19500.0,1012.23,
2018,5,142,6,2.0,17.68,73.83,NNO,3,23916.67,1012.42,
2018,5,142,7,2.0,19.22,67.5,NO,3,23233.33,1012.67,
2018,5,142,8,2.5,20.63,61.33,NO,3,25783.33,1012.73,
2018,5,142,9,2.0,22.05,53.5,NO,3,27183.33,1012.57,
2018,5,142,10,2.5,23.2,48.0,ONO,3,27850.0,1012.52,
2018,5,142,11,2.0,24.1,46.33,ONO,3,31450.0,1012.37,
2018,5,142,12,1.5,25.02,42.33,N,2,30466.67,1012.15,
2018,5,142,13,0.0,22.6,55.33,ONO,3,30433.33,1012.1,
2018,5,142,14,0.0,17.97,81.5,ZO,4,11456.67,1013.17,
2018,5,142,15,0.0,15.7,89.67,WZW,4,18050.0,1013.58,
2018,5,142,16,0.0,15.92,91.0,NNW,5,19251.67,1014.18,
2018,5,142,17,0.0,15.53,89.17,WZW,5,19470.0,1014.23,
2018,5,142,18,0.0,15.52,88.33,NNO,3,25716.67,1014.57,
2018,5,142,19,0.0,15.32,90.17,N,4,11548.33,1015.05,
2018,5,142,20,0.0,15.43,90.0,O,1,11115.0,1015.8,
2018,5,142,21,0.0,15.0,93.5,NNO,1,9290.0,1015.45,
2018,5,142,22,0.0,14.97,93.0,NNO,3,11491.67,1015.75,
2018,5,142,23,0.0,15.18,91.17,NNO,3,12350.0,1016.0,
2018,5,143,0,0.0,15.4,91.5,NNO,5,12100.0,1016.12,
2018,5,143,1,0.0,15.23,89.17,NNO,3,38483.33,1016.2,
2018,5,143,2,0.0,14.93,91.17,NNO,2,45516.67,1016.55,
2018,5,143,3,0.0,14.93,89.67,NNW,2,45733.33,1016.88,
2018,5,143,4,0.0,14.85,92.83,N,2,14598.33,1017.35,
2018,5,143,5,0.0,15.35,93.17,N,2,8103.33,1017.92,
2018,5,143,6,0.0,15.92,90.17,N,3,9910.0,1018.48,
2018,5,143,7,0.0,16.17,89.0,NO,3,10250.0,1019.15,
2018,5,143,8,0.0,16.95,85.67,NNO,3,13850.0,1019.37,
2018,5,143,9,0.0,17.48,84.17,NNO,2,12750.0,1019.67,
2018,5,143,10,0.0,17.98,84.67,NNO,2,11716.67,1019.98,
2018,5,143,11,0.0,19.75,77.67,NNO,4,14616.67,1020.0,
2018,5,143,12,0.0,21.3,68.67,NO,4,17833.33,1019.8,
2018,5,143,13,0.17,22.6,57.83,ONO,5,22533.33,1019.65,
2018,5,143,14,0.5,23.4,56.83,ONO,6,19250.0,1019.0,
2018,5,143,15,0.17,24.1,48.83,ONO,5,26283.33,1018.78,
2018,5,143,16,1.83,24.18,43.5,O,5,40383.33,1019.02,
2018,5,143,17,1.33,23.15,45.83,ONO,5,41366.67,1019.17,
2018,5,143,18,0.17,22.6,48.5,ONO,4,37683.33,1019.43,
2018,5,143,19,0.67,20.18,58.0,NNO,4,38766.67,1019.72,
2018,5,143,20,0.33,19.18,56.67,NO,4,44483.33,1020.07,
2018,5,143,21,2.5,18.35,55.5,NO,4,47200.0,1020.18,
2018,5,143,22,1.0,18.03,56.17,NO,4,44950.0,1020.28,
2018,5,143,23,1.17,17.88,56.83,NO,4,37666.67,1020.27,
2018,5,144,0,1.83,17.3,58.83,NO,3,46583.33,1020.15,
2018,5,144,1,2.33,16.72,59.33,ONO,4,45983.33,1020.0,
2018,5,144,2,0.33,16.45,59.67,NO,4,47550.0,1019.78,
2018,5,144,3,1.67,15.5,62.33,NO,3,47616.67,1019.55,
2018,5,144,4,2.5,15.32,62.33,NO,3,45133.33,1019.55,
2018,5,144,5,0.0,16.28,58.83,ONO,4,48066.67,1019.73,
2018,5,144,6,0.0,15.05,75.83,ONO,4,24800.0,1019.58,
2018,5,144,7,0.0,15.4,78.17,NO,4,29683.33,1019.52,
2018,5,144,8,0.0,15.9,79.17,ONO,4,26550.0,1019.67,
2018,5,144,9,0.0,16.47,78.33,ONO,4,27316.67,1019.42,
2018,5,144,10,0.0,17.92,73.33,NO,4,27516.67,1019.07,
2018,5,144,11,0.0,20.02,67.33,ONO,5,25200.0,1018.58,
2018,5,144,12,0.0,20.62,66.33,ONO,7,26416.67,1018.3,
2018,5,144,13,0.83,21.6,62.67,O,6,24600.0,1017.7,
2018,5,144,14,2.5,23.08,60.0,ONO,6,21350.0,1016.77,
2018,5,144,15,1.83,23.58,54.5,ONO,6,29700.0,1016.1,
2018,5,144,16,0.0,22.65,59.0,ONO,6,34500.0,1016.08,
2018,5,144,17,0.0,21.52,64.33,O,5,32150.0,1016.15,
2018,5,144,18,0.0,20.87,68.33,O,4,31833.33,1016.43,
2018,5,144,19,0.0,19.25,79.33,O,4,17398.33,1016.78,
2018,5,144,20,0.0,17.43,93.0,NO,1,9730.0,1016.98,
2018,5,144,21,0.0,16.9,96.67,N,0,1020.5,1017.07,
2018,5,144,22,0.0,17.43,91.17,O,2,8290.0,1017.02,
2018,5,144,23,0.0,17.0,93.67,OZO,1,9326.67,1017.1,
2018,5,145,0,1.33,16.0,96.5,OZO,1,5580.0,1017.03,
2018,5,145,1,2.17,15.62,97.17,O,2,2925.0,1016.85,
2018,5,145,2,3.0,15.28,97.5,O,1,4295.0,1016.93,
2018,5,145,3,1.5,14.08,98.33,ZO,1,2172.33,1017.02,
2018,5,145,4,0.5,14.1,98.83,OZO,1,663.67,1017.17,
2018,5,145,5,3.0,15.42,97.0,NNO,1,4371.67,1017.43,
2018,5,145,6,3.0,17.55,88.33,ZZO,1,8063.33,1017.73,
2018,5,145,7,3.0,19.53,80.33,ZZO,1,10040.0,1018.08,
2018,5,145,8,3.0,21.2,72.5,Z,1,16666.67,1018.1,
2018,5,145,9,2.0,22.72,65.67,ZO,1,20916.67,1017.97,
2018,5,145,10,1.67,23.42,60.83,O,1,29983.33,1017.92,
2018,5,145,11,0.83,24.27,55.33,O,1,32533.33,1017.8,
2018,5,145,12,1.0,24.67,53.5,N,2,29433.33,1017.6,
2018,5,145,13,1.83,25.6,49.5,ZZO,2,30366.67,1017.57,
2018,5,145,14,1.67,26.03,45.33,Z,2,32116.67,1017.55,
2018,5,145,15,0.5,25.73,47.17,NNO,2,33850.0,1017.48,
2018,5,145,16,0.33,25.22,46.33,NNO,1,44780.0,1017.1,
2018,5,145,17,2.0,25.15,51.17,N,2,36466.67,1016.95,
2018,5,145,18,1.0,24.25,56.0,ONO,2,29550.0,1017.3,
2018,5,145,19,2.17,23.1,60.5,O,2,30333.33,1017.65,
2018,5,145,20,2.0,21.68,66.17,O,2,23916.67,1018.12,
2018,5,145,21,2.0,20.2,73.17,ONO,2,16766.67,1018.32,
2018,5,145,22,2.33,17.68,84.33,NO,2,10846.67,1018.48,
2018,5,145,23,2.0,16.9,86.83,NO,2,10501.67,1018.52,
2018,5,146,0,2.5,16.13,90.5,N,1,8451.67,1018.62,
2018,5,146,1,2.33,15.73,93.0,NNO,1,6865.0,1018.45,
2018,5,146,2,2.0,14.98,94.67,NNO,1,6930.0,1018.2,
2018,5,146,3,2.0,15.15,94.67,NO,2,5581.67,1018.37,
2018,5,146,4,2.0,16.05,93.0,ONO,1,7971.67,1018.6,
2018,5,146,5,2.0,18.62,82.83,ONO,1,9745.0,1019.13,
2018,5,146,6,2.0,20.15,76.33,O,3,13000.0,1019.4,
2018,5,146,7,2.0,22.05,70.17,O,3,15016.67,1019.47,
2018,5,146,8,2.0,23.95,62.33,O,3,18116.67,1019.58,
2018,5,146,9,2.0,25.43,53.33,O,4,25266.67,1019.63,
2018,5,146,10,2.0,26.38,49.83,O,4,29183.33,1019.55,
2018,5,146,11,0.0,27.0,49.33,OZO,4,34933.33,1019.58,
2018,5,146,12,1.67,27.65,45.67,OZO,4,34066.67,1019.5,
2018,5,146,13,2.0,28.0,44.0,OZO,4,34916.67,1019.17,
2018,5,146,14,2.0,28.07,42.0,OZO,3,32133.33,1018.85,
2018,5,146,15,2.5,28.53,41.0,OZO,3,34833.33,1018.55,
2018,5,146,16,2.33,28.37,39.5,O,4,41183.33,1018.47,
2018,5,146,17,2.17,28.13,38.0,O,3,43483.33,1018.32,
2018,5,146,18,3.0,27.28,40.5,O,3,44083.33,1018.38,
2018,5,146,19,2.33,25.93,46.33,ONO,3,45150.0,1018.58,
2018,5,146,20,2.0,24.82,49.67,ONO,4,46616.67,1018.85,
2018,5,146,21,2.0,23.88,48.0,ONO,4,47950.0,1018.82,
2018,5,146,22,2.0,23.02,48.67,ONO,4,45866.67,1018.97,
2018,5,146,23,2.0,21.87,52.83,ONO,3,48316.67,1018.83,
2018,5,147,0,2.0,20.77,57.17,ONO,3,45633.33,1018.48,
2018,5,147,1,2.0,20.3,59.17,ONO,3,44200.0,1018.32,
2018,5,147,2,2.0,19.57,62.33,ONO,3,39966.67,1018.07,
2018,5,147,3,1.67,19.32,62.17,ONO,4,35766.67,1017.87,
2018,5,147,4,0.5,19.25,62.5,ONO,4,32950.0,1017.88,
2018,5,147,5,0.67,19.82,63.17,ONO,2,33766.67,1018.07,
2018,5,147,6,0.5,21.32,61.17,O,3,29683.33,1018.13,
2018,5,147,7,2.33,22.13,61.0,ONO,4,25116.67,1018.05,
2018,5,147,8,2.0,24.08,56.5,ONO,3,28333.33,1017.92,
2018,5,147,9,2.5,26.15,52.0,ONO,3,25300.0,1017.75,
2018,5,147,10,1.17,26.58,50.0,OZO,3,31916.67,1017.6,
2018,5,147,11,0.0,25.43,55.67,ONO,3,25116.67,1017.05,
2018,5,147,12,0.0,25.52,55.0,OZO,3,31783.33,1016.98,
2018,5,147,13,0.0,21.62,77.33,NO,6,8793.33,1017.12,
2018,5,147,14,0.0,20.15,83.5,ONO,5,16583.33,1017.2,
2018,5,147,15,0.0,20.33,81.0,ONO,4,21550.0,1016.97,
2018,5,147,16,0.0,20.38,81.5,O,4,24933.33,1016.47,
2018,5,147,17,0.17,20.63,80.33,OZO,2,29283.33,1015.92,
2018,5,147,18,0.0,20.38,81.17,ZO,2,33766.67,1016.27,
2018,5,147,19,0.0,19.68,83.83,ZZO,1,23416.67,1016.63,
2018,5,147,20,0.0,19.47,85.5,O,2,21600.0,1016.88,
2018,5,147,21,0.0,19.43,85.33,O,2,17333.33,1017.05,
2018,5,147,22,0.0,18.45,90.0,NO,1,16533.33,1017.13,
2018,5,147,23,0.0,17.65,93.0,OZO,1,15316.67,1017.07,
2018,5,148,0,0.33,17.63,89.67,O,2,15183.33,1016.78,
2018,5,148,1,2.17,16.22,93.67,OZO,1,11400.0,1017.05,
2018,5,148,2,2.0,16.32,92.17,ZO,2,10101.67,1017.23,
2018,5,148,3,1.0,15.05,96.33,OZO,1,5420.0,1017.33,
2018,5,148,4,0.17,15.47,97.17,Z,1,6745.0,1017.28,
2018,5,148,5,2.17,17.77,90.83,Z,0,9835.0,1017.35,
2018,5,148,6,2.5,20.63,75.83,Z,2,20466.67,1017.68,
2018,5,148,7,2.17,23.03,66.0,Z,1,26966.67,1017.85,
2018,5,148,8,2.17,24.2,62.17,NO,1,29383.33,1018.15,
2018,5,148,9,0.17,24.47,62.67,O,3,19300.0,1018.38,
2018,5,148,10,0.17,25.52,55.67,O,3,27650.0,1018.23,
2018,5,148,11,2.0,26.33,53.83,ONO,3,25783.33,1017.97,
2018,5,148,12,2.33,27.57,50.67,ONO,3,23283.33,1017.62,
2018,5,148,13,2.0,28.43,45.83,NO,3,25150.0,1017.15,
2018,5,148,14,2.0,28.8,42.33,ONO,3,27016.67,1016.57,
2018,5,148,15,2.0,28.65,43.0,ONO,4,30833.33,1015.87,
2018,5,148,16,2.0,28.42,42.83,NNO,5,35400.0,1015.52,
2018,5,148,17,2.0,28.03,43.17,NNO,4,38350.0,1015.58,
2018,5,148,18,2.0,26.7,50.0,NNO,3,38633.33,1015.93,
2018,5,148,19,2.0,24.27,59.0,NNO,3,43666.67,1016.02,
2018,5,148,20,2.0,22.45,64.5,NNO,3,47600.0,1015.83,
2018,5,148,21,2.0,21.92,66.33,N,2,44316.67,1016.1,
2018,5,148,22,2.5,21.23,69.67,NNO,3,41550.0,1015.78,
2018,5,148,23,2.0,21.37,68.5,NNO,4,33566.67,1015.05,
2018,5,149,0,2.0,20.65,75.17,NNO,4,21666.67,1014.8,
2018,5,149,1,2.0,19.68,82.0,NNO,3,15233.33,1014.48,
2018,5,149,2,2.0,19.43,85.0,NNO,3,10703.33,1014.0,
2018,5,149,3,2.0,18.82,87.67,NNO,2,7935.0,1013.63,
2018,5,149,4,2.0,18.43,90.67,N,1,5853.33,1013.72,
2018,5,149,5,2.0,21.47,77.83,O,1,8668.33,1013.6,
2018,5,149,6,2.0,22.82,71.33,NO,2,10098.33,1013.65,
2018,5,149,7,2.0,23.33,70.33,NNO,3,9950.0,1013.48,
2018,5,149,8,2.0,24.63,67.5,N,3,10041.67,1013.1,
2018,5,149,9,1.83,26.22,62.33,N,3,10500.0,1012.7,
2018,5,149,10,2.17,27.53,55.5,NO,2,13433.33,1012.25,
2018,5,149,11,3.0,28.7,51.5,O,2,15766.67,1011.83,
2018,5,149,12,1.33,29.15,50.17,N,2,17150.0,1011.2,
2018,5,149,13,0.33,27.38,56.5,ZW,1,17516.67,1010.98,
2018,5,149,14,0.0,24.75,62.33,WZW,2,21233.33,1010.83,
2018,5,149,15,0.0,24.67,71.67,ZW,2,11568.33,1011.02,
2018,5,149,16,0.5,24.27,70.83,ZW,7,10088.33,1010.65,
2018,5,149,17,0.17,22.63,73.33,WZW,6,10736.67,1011.28,
2018,5,149,18,0.0,20.8,82.5,W,3,7425.0,1011.5,
2018,5,149,19,0.0,20.5,86.0,WZW,4,4421.67,1011.93,
2018,5,149,20,1.33,19.08,91.0,ZW,3,3656.67,1012.0,
2018,5,149,21,1.67,18.3,93.83,ZZW,2,3675.0,1011.87,
2018,5,149,22,0.5,18.22,93.83,WNW,1,4600.0,1012.08,
2018,5,149,23,0.0,17.82,93.83,Z,1,6013.33,1012.08,
2018,5,150,0,0.0,18.1,89.5,ZZO,2,27400.0,1012.35,
2018,5,150,1,0.33,17.98,87.5,Z,2,31183.33,1012.55,
2018,5,150,2,2.5,16.55,92.83,Z,2,20500.0,1012.25,
2018,5,150,3,2.83,15.5,95.83,Z,2,15600.0,1012.27,
2018,5,150,4,3.0,16.03,96.0,ZZO,2,13350.0,1012.55,
2018,5,150,5,3.0,18.78,85.83,ZZO,2,18166.67,1012.95,
2018,5,150,6,3.0,20.4,77.67,Z,2,27133.33,1013.45,
2018,5,150,7,3.0,22.2,69.67,Z,1,27916.67,1013.83,
2018,5,150,8,3.0,23.73,62.17,ZO,2,31966.67,1013.92,
2018,5,150,9,2.17,24.92,58.33,Z,2,33466.67,1014.0,
2018,5,150,10,1.67,25.78,56.0,Z,2,36300.0,1013.9,
2018,5,150,11,0.17,25.63,52.83,Z,3,35166.67,1013.9,
2018,5,150,12,0.0,25.3,56.17,ZZO,3,35150.0,1013.82,
2018,5,150,13,0.0,21.27,83.0,ONO,2,17575.0,1013.97,
2018,5,150,14,0.0,24.97,65.83,OZO,2,29500.0,1013.43,
2018,5,150,15,0.33,25.9,57.0,OZO,2,33066.67,1013.02,
2018,5,150,16,0.17,25.72,58.17,O,2,39366.67,1012.87,
2018,5,150,17,1.67,23.33,73.0,OZO,1,43216.67,1012.87,
2018,5,150,18,2.67,21.73,80.17,Z,1,38300.0,1013.13,
2018,5,150,19,3.0,20.78,85.33,WZW,0,32300.0,1013.48,
2018,5,150,20,1.33,20.22,86.5,N,1,26050.0,1013.87,
2018,5,150,21,0.0,19.28,89.83,N,1,25900.0,1014.1,
2018,5,150,22,1.67,17.7,93.0,W,1,21800.0,1014.05,
2018,5,150,23,2.0,17.07,96.83,WZW,1,11118.33,1013.68,
2018,5,151,0,2.0,16.8,97.17,W,0,9981.67,1013.65,
2018,5,151,1,1.33,16.3,97.83,WZW,1,2889.5,1013.55,
2018,5,151,2,1.67,15.82,98.33,WZW,1,3150.5,1013.28,
2018,5,151,3,1.5,16.32,97.83,WZW,1,5073.33,1013.32,
2018,5,151,4,2.0,17.13,96.0,Z,2,6180.0,1013.62,
2018,5,151,5,2.0,19.32,87.67,WZW,2,11448.33,1013.7,
2018,5,151,6,1.17,21.4,77.17,WZW,3,25900.0,1014.25,
2018,5,151,7,0.0,21.07,74.5,ZW,5,37500.0,1014.9,
2018,5,151,8,0.0,18.4,90.67,WNW,4,19863.33,1014.65,
2018,5,151,9,0.0,19.2,89.0,WZW,1,25750.0,1015.15,
2018,5,151,10,0.0,20.78,85.33,Z,2,18283.33,1015.15,
2018,5,151,11,0.0,21.83,82.0,W,1,17983.33,1015.3,
2018,5,151,12,0.0,22.92,74.83,N,1,20750.0,1015.0,
2018,5,151,13,1.5,24.05,70.0,W,2,19483.33,1014.52,
2018,5,151,14,0.83,25.17,65.67,N,2,22716.67,1014.32,
2018,5,151,15,0.17,25.1,64.33,N,2,24583.33,1014.38,
2018,5,151,16,0.17,24.5,69.5,NNO,5,19000.0,1014.13,
2018,5,151,17,0.0,22.78,81.0,O,2,14283.33,1014.1,
2018,5,151,18,0.0,22.25,81.17,NNO,2,13166.67,1014.18,
2018,5,151,19,2.0,20.93,85.0,N,1,10750.0,1014.68,
2018,5,151,20,2.0,18.7,97.5,WZW,0,6635.0,1015.23,
2018,5,151,21,2.5,17.97,97.5,NNW,1,5233.33,1015.4,
2018,5,151,22,2.33,17.25,97.5,N,0,5711.67,1015.02,
2018,5,151,23,2.0,16.72,98.5,W,1,2673.33,1015.02,
2018,6,152,0,2.0,16.3,98.5,W,1,2765.0,1015.15,
2018,6,152,1,2.0,16.17,98.67,NNO,0,2325.0,1015.15,
2018,6,152,2,2.0,15.73,98.33,NW,1,2865.0,1015.25,
2018,6,152,3,1.67,15.57,98.5,WNW,1,1932.67,1015.15,
2018,6,152,4,2.0,15.95,98.33,W,1,1673.33,1015.37,
2018,6,152,5,0.17,16.93,98.33,ZW,1,1498.33,1015.83,
2018,6,152,6,0.0,17.5,98.5,W,1,1074.67,1015.87,
2018,6,152,7,0.0,18.33,98.0,NW,2,728.0,1015.45,
2018,6,152,8,0.0,19.17,95.5,WZW,1,1711.67,1015.93,
2018,6,152,9,0.0,19.78,94.5,WZW,2,1958.33,1016.4,
2018,6,152,10,0.0,20.33,90.83,WZW,3,2601.67,1016.83,
2018,6,152,11,0.0,19.72,90.67,WZW,5,2565.0,1017.02,
2018,6,152,12,0.0,18.02,94.5,W,4,2246.67,1017.43,
2018,6,152,13,0.0,17.77,94.5,W,5,1985.0,1017.3,
2018,6,152,14,0.0,17.55,92.5,W,5,3991.67,1017.25,
2018,6,152,15,0.0,17.07,93.33,WNW,4,4376.67,1017.48,
2018,6,152,16,0.0,16.68,93.5,W,4,3945.0,1017.83,
2018,6,152,17,0.0,16.2,94.17,W,3,3306.67,1018.17,
2018,6,152,18,0.0,15.97,94.67,W,3,3156.67,1018.15,
2018,6,152,19,0.0,15.6,94.33,WZW,4,3983.33,1018.17,
2018,6,152,20,0.0,15.47,94.33,WZW,3,4643.33,1018.27,
2018,6,152,21,0.0,15.37,94.83,W,3,4993.33,1018.67,
2018,6,152,22,0.0,15.5,95.17,WZW,2,4236.67,1018.82,
2018,6,152,23,0.0,15.73,95.0,WZW,2,3068.33,1018.63,
2018,6,153,0,0.0,15.78,95.5,WZW,2,2108.33,1018.32,
2018,6,153,1,0.0,15.87,95.5,WZW,2,1775.0,1018.15,
2018,6,153,2,0.0,16.05,95.5,W,2,1728.33,1017.85,
2018,6,153,3,0.0,16.17,93.17,WZW,3,3040.0,1017.95,
2018,6,153,4,0.0,16.15,93.17,ZW,2,3461.67,1018.17,
2018,6,153,5,0.0,16.0,92.0,ZW,4,3780.0,1018.47,
2018,6,153,6,0.0,15.9,88.5,ZW,4,8061.67,1018.7,
2018,6,153,7,0.0,16.15,86.5,ZW,5,13083.33,1018.73,
2018,6,153,8,0.0,16.83,84.17,ZW,4,18666.67,1018.72,
2018,6,153,9,0.0,18.12,79.17,ZW,4,22083.33,1018.82,
2018,6,153,10,0.0,18.33,77.17,ZW,4,25400.0,1018.98,
2018,6,153,11,0.0,18.85,75.67,ZW,4,26450.0,1019.02,
2018,6,153,12,0.0,19.17,73.17,WZW,4,26933.33,1019.05,
2018,6,153,13,0.0,19.67,71.83,WZW,3,23450.0,1018.9,
2018,6,153,14,0.0,20.25,70.17,WZW,4,23133.33,1018.68,
2018,6,153,15,1.0,20.22,67.17,WZW,4,29916.67,1018.55,
2018,6,153,16,0.33,20.35,66.0,WZW,3,28366.67,1018.37,
2018,6,153,17,0.17,19.33,72.83,W,3,21683.33,1018.45,
2018,6,153,18,0.0,18.7,79.5,W,2,12301.67,1018.4,
2018,6,153,19,0.0,17.65,85.83,W,2,5378.33,1018.43,
2018,6,153,20,0.0,17.25,90.0,ZZW,1,4785.0,1018.87,
2018,6,153,21,1.5,16.25,93.83,ZZW,1,4076.67,1019.2,
2018,6,153,22,2.5,14.72,97.5,ZZW,0,1701.83,1019.37,
2018,6,153,23,0.0,14.65,98.33,ZZW,1,2316.0,1019.53,
2018,6,154,0,0.0,15.37,98.17,Z,1,3068.33,1019.48,
2018,6,154,1,0.17,14.85,98.67,ZZW,0,2446.17,1019.32,
2018,6,154,2,0.0,14.93,98.33,ZZW,0,3005.0,1018.97,
2018,6,154,3,1.5,13.7,98.17,ZW,1,1931.67,1018.88,
2018,6,154,4,1.17,13.38,98.5,NNW,1,2485.0,1018.9,
2018,6,154,5,1.5,15.07,98.83,ZW,1,2561.67,1019.3,
2018,6,154,6,1.33,17.77,87.83,ZZO,1,5610.0,1019.73,
2018,6,154,7,0.0,19.28,79.67,ZO,1,6230.0,1019.92,
2018,6,154,8,0.0,20.1,75.17,ZZW,1,7455.0,1019.75,
2018,6,154,9,0.0,20.45,73.0,WZW,1,10116.67,1019.68,
2018,6,154,10,0.83,22.27,65.17,ZZW,1,15200.0,1019.42,
2018,6,154,11,2.5,23.35,57.33,ZW,2,16566.67,1019.02,
2018,6,154,12,1.5,23.73,56.0,NW,2,25650.0,1018.73,
2018,6,154,13,0.0,24.72,53.83,WZW,2,24566.67,1018.15,
2018,6,154,14,0.0,24.15,55.33,NO,2,28416.67,1017.53,
2018,6,154,15,0.5,24.12,55.33,NO,2,27950.0,1016.95,
2018,6,154,16,2.83,24.45,54.0,NNO,2,31016.67,1016.52,
2018,6,154,17,1.17,24.63,53.5,NNO,2,33966.67,1015.93,
2018,6,154,18,0.5,23.45,58.5,ONO,2,31050.0,1015.88,
2018,6,154,19,1.5,21.62,68.5,NNW,2,33850.0,1015.95,
2018,6,154,20,1.33,20.18,78.83,N,2,14663.33,1016.15,
2018,6,154,21,2.17,18.8,85.5,N,2,11896.67,1016.12,
2018,6,154,22,2.0,17.97,89.67,N,2,6405.0,1015.98,
2018,6,154,23,2.67,17.23,93.5,N,2,4113.33,1015.9,
2018,6,155,0,2.33,16.25,95.5,N,2,2378.33,1015.67,
2018,6,155,1,2.0,15.82,97.17,N,1,1876.67,1015.45,
2018,6,155,2,1.67,15.2,97.33,N,2,1508.33,1015.1,
