year,month,day,hour,total_consumption,total_solar_production
2018,1,31,0,17226.546000000002,7008.0
2018,1,31,1,17226.761000000002,7008.0
2018,1,31,2,17227.002,7008.0
2018,1,31,3,17227.16,7008.0
2018,1,31,4,17227.35,7008.0
2018,1,31,5,17227.659,7008.0
2018,1,31,6,17228.032,7008.0
2018,1,31,7,17228.33,7008.0
2018,1,31,8,17228.816000000006,7008.0
2018,1,31,9,17229.154,7008.1
2018,1,31,10,17229.506,7008.2
2018,1,31,11,17229.751,7008.3
2018,1,31,12,17230.345,7008.3
2018,1,31,13,17230.732,7008.4
2018,1,31,14,17231.142,7008.5
2018,1,31,15,17231.923,7008.5
2018,1,31,16,17232.695,7008.5
2018,1,31,17,17233.692,7008.5
2018,1,31,18,17235.201,7008.5
2018,1,31,19,17236.592,7008.5
2018,1,31,20,17237.02,7008.5
2018,1,31,21,17237.491,7008.5
2018,1,31,22,17238.737,7008.5
2018,1,31,23,17239.303,7008.5
2018,2,32,0,17239.531000000006,7008.5
2018,2,32,1,17239.801,7008.5
2018,2,32,2,17240.004,7008.5
2018,2,32,3,17240.262,7008.5
2018,2,32,4,17240.406000000006,7008.5
2018,2,32,5,17240.637,7008.5
2018,2,32,6,17241.13,7008.5
2018,2,32,7,17241.425,7008.6
2018,2,32,8,17241.593,7008.7
2018,2,32,9,17241.707,7008.8
2018,2,32,10,17242.037,7008.8
2018,2,32,11,17242.336,7008.9
2018,2,32,12,17242.857,7009.0
2018,2,32,13,17242.997,7009.7
2018,2,32,14,17243.185,7010.0
2018,2,32,15,17243.466,7010.1
2018,2,32,16,17243.782,7010.2
2018,2,32,17,17244.444,7010.2
2018,2,32,18,17245.715,7010.2
2018,2,32,19,17246.543999999998,7010.2
2018,2,32,20,17247.52,7010.2
2018,2,32,21,17249.302,7010.2
2018,2,32,22,17250.008,7010.2
2018,2,32,23,17250.496,7010.2
2018,2,33,0,17250.828999999998,7010.2
2018,2,33,1,17251.147,7010.2
2018,2,33,2,17251.402,7010.2
2018,2,33,3,17251.657,7010.2
2018,2,33,4,17251.895,7010.2
2018,2,33,5,17252.207,7010.2
2018,2,33,6,17252.728,7010.2
2018,2,33,7,17253.208,7010.2
2018,2,33,8,17253.688000000002,7010.4
2018,2,33,9,17254.271,7011.3
2018,2,33,10,17254.558999999994,7011.7
2018,2,33,11,17255.429,7011.8
2018,2,33,12,17256.425,7011.9
2018,2,33,13,17256.49,7012.9
2018,2,33,14,17256.566000000006,7013.7
2018,2,33,15,17257.233,7013.9
2018,2,33,16,17257.92,7013.9
2018,2,33,17,17258.984,7013.9
2018,2,33,18,17260.136000000002,7013.9
2018,2,33,19,17261.912,7013.9
2018,2,33,20,17263.002,7013.9
2018,2,33,21,17263.779,7013.9
2018,2,33,22,17264.5,7013.9
2018,2,33,23,17265.016,7013.9
2018,2,34,0,17265.217,7013.9
2018,2,34,1,17265.428,7013.9
2018,2,34,2,17265.672,7013.9
2018,2,34,3,17265.83,7013.9
2018,2,34,4,17266.052,7013.9
2018,2,34,5,17266.227,7013.9
2018,2,34,6,17266.608,7013.9
2018,2,34,7,17267.093,7014.0
2018,2,34,8,17267.427,7014.0
2018,2,34,9,17267.735,7014.1
2018,2,34,10,17267.736,7015.0
2018,2,34,11,17268.082,7015.7
2018,2,34,12,17268.084,7016.3
2018,2,34,13,17268.168999999998,7016.7
2018,2,34,14,17268.413,7016.8
2018,2,34,15,17268.8,7016.8
2018,2,34,16,17269.168999999998,7016.9
2018,2,34,17,17269.978,7016.9
2018,2,34,18,17270.452,7016.9
2018,2,34,19,17271.263,7016.9
2018,2,34,20,17272.157,7016.9
2018,2,34,21,17272.983,7016.9
2018,2,34,22,17273.86,7016.9
2018,2,34,23,17274.422,7016.9
2018,2,35,0,17274.731,7016.9
2018,2,35,1,17275.002,7016.9
2018,2,35,2,17275.255,7016.9
2018,2,35,3,17275.578999999998,7016.9
2018,2,35,4,17275.793,7016.9
2018,2,35,5,17276.033,7016.9
2018,2,35,6,17276.339,7016.9
2018,2,35,7,17276.715,7016.9
2018,2,35,8,17277.519,7016.9
2018,2,35,9,17278.441000000006,7017.0
2018,2,35,10,17278.629,7017.6
2018,2,35,11,17279.006999999998,7017.9
2018,2,35,12,17279.295,7018.1
2018,2,35,13,17279.974,7018.2
2018,2,35,14,17280.868000000002,7018.8
2018,2,35,15,17281.471999999998,7018.9
2018,2,35,16,17282.166,7018.9
2018,2,35,17,17283.463,7018.9
2018,2,35,18,17285.388,7018.9
2018,2,35,19,17287.096,7018.9
2018,2,35,20,17287.837,7018.9
2018,2,35,21,17288.46,7018.9
2018,2,35,22,17289.078999999998,7018.9
2018,2,35,23,17289.505,7018.9
2018,2,36,0,17289.764,7018.9
2018,2,36,1,17289.98,7018.9
2018,2,36,2,17290.186999999998,7018.9
2018,2,36,3,17290.348,7018.9
2018,2,36,4,17290.506,7018.9
2018,2,36,5,17290.865,7018.9
2018,2,36,6,17291.227,7018.9
2018,2,36,7,17291.506999999998,7019.0
2018,2,36,8,17291.711,7019.2
2018,2,36,9,17291.999,7020.5
2018,2,36,10,17291.999,7022.3
2018,2,36,11,17292.008,7024.3
2018,2,36,12,17292.008,7025.8
2018,2,36,13,17292.054,7027.2
2018,2,36,14,17292.075,7028.0
2018,2,36,15,17292.483,7028.1
2018,2,36,16,17293.201,7028.2
2018,2,36,17,17294.34,7028.2
2018,2,36,18,17295.33,7028.2
2018,2,36,19,17297.386000000002,7028.2
2018,2,36,20,17298.964,7028.2
2018,2,36,21,17299.523,7028.2
2018,2,36,22,17300.104,7028.2
2018,2,36,23,17300.625,7028.2
2018,2,37,0,17300.858,7028.2
2018,2,37,1,17301.106,7028.2
2018,2,37,2,17301.313000000002,7028.2
2018,2,37,3,17301.463,7028.2
2018,2,37,4,17301.764,7028.2
2018,2,37,5,17301.997,7028.2
2018,2,37,6,17302.552,7028.2
2018,2,37,7,17302.766,7028.2
2018,2,37,8,17302.858,7028.4
2018,2,37,9,17302.945,7029.1
2018,2,37,10,17303.025,7029.9
2018,2,37,11,17303.058999999994,7030.9
2018,2,37,12,17303.058999999994,7031.5
2018,2,37,13,17303.126,7031.9
2018,2,37,14,17303.283,7032.4
2018,2,37,15,17303.56,7032.6
2018,2,37,16,17304.168999999998,7032.7
2018,2,37,17,17306.146,7032.7
2018,2,37,18,17307.348,7032.7
2018,2,37,19,17308.656000000006,7032.7
2018,2,37,20,17310.07,7032.7
2018,2,37,21,17310.759,7032.7
2018,2,37,22,17311.353,7032.7
2018,2,37,23,17311.835,7032.7
2018,2,38,0,17312.107,7032.7
2018,2,38,1,17312.345,7032.7
2018,2,38,2,17312.556,7032.7
2018,2,38,3,17312.711,7032.7
2018,2,38,4,17312.942,7032.7
2018,2,38,5,17313.269,7032.7
2018,2,38,6,17313.694,7032.7
2018,2,38,7,17314.022,7032.8
2018,2,38,8,17314.134,7033.0
2018,2,38,9,17314.135,7034.2
2018,2,38,10,17314.14,7036.2
2018,2,38,11,17314.14,7038.1
2018,2,38,12,17314.15,7039.9
2018,2,38,13,17314.15,7041.3
2018,2,38,14,17314.199,7042.3
2018,2,38,15,17314.487,7042.4
2018,2,38,16,17314.888,7042.5
2018,2,38,17,17316.484,7042.5
2018,2,38,18,17317.641,7042.5
2018,2,38,19,17318.952,7042.5
2018,2,38,20,17320.342,7042.5
2018,2,38,21,17321.441000000006,7042.5
2018,2,38,22,17322.152,7042.5
2018,2,38,23,17322.889,7042.5
2018,2,39,0,17323.247,7042.5
2018,2,39,1,17323.486,7042.5
2018,2,39,2,17323.67,7042.5
2018,2,39,3,17323.887,7042.5
2018,2,39,4,17324.165,7042.5
2018,2,39,5,17324.406000000006,7042.5
2018,2,39,6,17324.782,7042.5
2018,2,39,7,17325.066000000006,7042.5
2018,2,39,8,17325.145,7042.9
2018,2,39,9,17325.551,7043.5
2018,2,39,10,17326.034,7044.0
2018,2,39,11,17326.034,7045.2
2018,2,39,12,17326.97,7045.8
2018,2,39,13,17327.179,7046.8
2018,2,39,14,17327.363,7047.8
2018,2,39,15,17327.811,7048.0
2018,2,39,16,17328.731,7048.0
2018,2,39,17,17329.505,7048.0
2018,2,39,18,17330.415,7048.0
2018,2,39,19,17331.065,7048.0
2018,2,39,20,17331.92,7048.0
2018,2,39,21,17333.245,7048.0
2018,2,39,22,17334.623,7048.0
2018,2,39,23,17335.135,7048.0
2018,2,40,0,17335.45,7048.0
2018,2,40,1,17335.693,7048.0
2018,2,40,2,17335.879,7048.0
2018,2,40,3,17336.051,7048.0
2018,2,40,4,17336.304,7048.0
2018,2,40,5,17336.569,7048.0
2018,2,40,6,17337.071,7048.0
2018,2,40,7,17337.272,7048.1
2018,2,40,8,17337.343,7048.3
2018,2,40,9,17337.403000000002,7049.0
2018,2,40,10,17337.403000000002,7050.1
2018,2,40,11,17337.427,7051.0
2018,2,40,12,17337.428,7051.9
2018,2,40,13,17337.506999999998,7052.4
2018,2,40,14,17337.735,7052.7
2018,2,40,15,17338.012,7052.8
2018,2,40,16,17338.445,7052.8
2018,2,40,17,17339.047,7052.8
2018,2,40,18,17339.881999999998,7052.8
2018,2,40,19,17341.002,7052.8
2018,2,40,20,17341.82,7052.8
2018,2,40,21,17342.456000000002,7052.8
2018,2,40,22,17343.897,7052.8
2018,2,40,23,17344.694,7052.8
2018,2,41,0,17345.195,7052.8
2018,2,41,1,17345.432,7052.8
2018,2,41,2,17345.664,7052.8
2018,2,41,3,17345.831000000002,7052.8
2018,2,41,4,17346.037,7052.8
2018,2,41,5,17346.238,7052.8
2018,2,41,6,17346.401,7052.8
2018,2,41,7,17346.729,7052.9
2018,2,41,8,17346.976000000002,7053.0
2018,2,41,9,17347.338,7053.0
2018,2,41,10,17347.596999999998,7053.3
2018,2,41,11,17347.893,7053.6
2018,2,41,12,17348.189,7054.0
2018,2,41,13,17348.577,7054.9
2018,2,41,14,17348.721,7055.9
2018,2,41,15,17349.176,7056.2
2018,2,41,16,17349.914,7056.2
2018,2,41,17,17351.479,7056.2
2018,2,41,18,17352.932,7056.2
2018,2,41,19,17355.119,7056.2
2018,2,41,20,17356.892,7056.2
2018,2,41,21,17357.978,7056.2
2018,2,41,22,17358.749,7056.2
2018,2,41,23,17359.396,7056.2
2018,2,42,0,17359.791,7056.2
2018,2,42,1,17360.013,7056.2
2018,2,42,2,17360.311,7056.2
2018,2,42,3,17360.481,7056.2
2018,2,42,4,17360.697,7056.2
2018,2,42,5,17360.906000000006,7056.2
2018,2,42,6,17361.11,7056.2
2018,2,42,7,17361.404,7056.3
2018,2,42,8,17361.558,7056.5
2018,2,42,9,17361.703999999998,7056.8
2018,2,42,10,17362.068,7057.0
2018,2,42,11,17362.987,7057.3
2018,2,42,12,17363.233,7057.9
2018,2,42,13,17363.407,7058.9
2018,2,42,14,17363.874,7059.3
2018,2,42,15,17364.352,7059.4
2018,2,42,16,17364.904,7059.5
2018,2,42,17,17366.077,7059.5
2018,2,42,18,17367.567,7059.5
2018,2,42,19,17369.182,7059.5
2018,2,42,20,17370.483,7059.5
2018,2,42,21,17371.67,7059.5
2018,2,42,22,17372.413,7059.5
2018,2,42,23,17373.083,7059.5
2018,2,43,0,17373.482,7059.5
2018,2,43,1,17373.683999999994,7059.5
2018,2,43,2,17373.863,7059.5
2018,2,43,3,17374.084,7059.5
2018,2,43,4,17374.283,7059.5
2018,2,43,5,17374.499,7059.5
2018,2,43,6,17374.998,7059.5
2018,2,43,7,17375.252,7059.6
2018,2,43,8,17375.338,7059.8
2018,2,43,9,17375.413,7061.2
2018,2,43,10,17375.578999999998,7062.6
2018,2,43,11,17375.695,7064.0
2018,2,43,12,17375.863,7065.9
2018,2,43,13,17376.12,7067.0
2018,2,43,14,17376.323,7067.6
2018,2,43,15,17377.218999999994,7067.9
2018,2,43,16,17377.863999999998,7068.0
2018,2,43,17,17379.682,7068.0
2018,2,43,18,17381.603,7068.0
2018,2,43,19,17383.389,7068.0
2018,2,43,20,17384.82,7068.0
2018,2,43,21,17385.621,7068.0
2018,2,43,22,17386.343,7068.0
2018,2,43,23,17386.943,7068.0
2018,2,44,0,17387.373,7068.0
2018,2,44,1,17387.667,7068.0
2018,2,44,2,17387.865,7068.0
2018,2,44,3,17388.066000000006,7068.0
2018,2,44,4,17388.304,7068.0
2018,2,44,5,17388.595,7068.0
2018,2,44,6,17388.837,7068.0
2018,2,44,7,17389.194,7068.1
2018,2,44,8,17389.302,7068.4
2018,2,44,9,17389.302,7069.9
2018,2,44,10,17389.303,7071.9
2018,2,44,11,17389.303,7074.1
2018,2,44,12,17389.318,7076.0
2018,2,44,13,17389.319,7077.6
2018,2,44,14,17389.32,7078.6
2018,2,44,15,17389.67,7079.0
2018,2,44,16,17390.172,7079.0
2018,2,44,17,17390.964,7079.0
2018,2,44,18,17391.824,7079.0
2018,2,44,19,17392.461,7079.0
2018,2,44,20,17392.953,7079.0
2018,2,44,21,17393.553,7079.0
2018,2,44,22,17394.206000000002,7079.0
2018,2,44,23,17394.871,7079.0
2018,2,45,0,17395.269,7079.0
2018,2,45,1,17395.468999999994,7079.0
2018,2,45,2,17395.737,7079.0
2018,2,45,3,17395.888,7079.0
2018,2,45,4,17396.186999999998,7079.0
2018,2,45,5,17396.417,7079.0
2018,2,45,6,17396.947,7079.0
2018,2,45,7,17397.179,7079.1
2018,2,45,8,17397.277,7079.4
2018,2,45,9,17397.731,7080.9
2018,2,45,10,17397.737,7083.0
2018,2,45,11,17397.793999999998,7085.3
2018,2,45,12,17398.543,7087.2
2018,2,45,13,17398.616,7088.8
2018,2,45,14,17398.619,7089.7
2018,2,45,15,17398.982,7090.0
2018,2,45,16,17400.217,7090.0
2018,2,45,17,17402.122,7090.0
2018,2,45,18,17403.504,7090.0
2018,2,45,19,17404.745,7090.0
2018,2,45,20,17405.971999999998,7090.0
2018,2,45,21,17406.452,7090.0
2018,2,45,22,17406.831000000002,7090.0
2018,2,45,23,17407.463,7090.0
2018,2,46,0,17407.832,7090.0
2018,2,46,1,17408.084,7090.0
2018,2,46,2,17408.24,7090.0
2018,2,46,3,17408.515,7090.0
2018,2,46,4,17408.683999999994,7090.0
2018,2,46,5,17408.91,7090.0
2018,2,46,6,17409.362,7090.0
2018,2,46,7,17409.666,7090.1
2018,2,46,8,17409.921000000002,7090.1
2018,2,46,9,17410.21,7090.2
2018,2,46,10,17410.615,7090.3
2018,2,46,11,17410.99,7090.5
2018,2,46,12,17411.253,7090.7
2018,2,46,13,17411.87,7091.0
2018,2,46,14,17412.291,7091.3
2018,2,46,15,17412.661,7091.5
2018,2,46,16,17413.005,7091.6
2018,2,46,17,17413.783,7091.6
2018,2,46,18,17414.697,7091.6
2018,2,46,19,17415.346999999998,7091.6
2018,2,46,20,17416.251,7091.6
2018,2,46,21,17417.096,7091.6
2018,2,46,22,17418.431,7091.6
2018,2,46,23,17419.464,7091.6
2018,2,47,0,17419.87,7091.6
2018,2,47,1,17420.032,7091.6
2018,2,47,2,17420.218999999994,7091.6
2018,2,47,3,17420.439,7091.6
2018,2,47,4,17420.639,7091.6
2018,2,47,5,17420.9,7091.6
2018,2,47,6,17421.136000000002,7091.6
2018,2,47,7,17421.506999999998,7091.6
2018,2,47,8,17421.515,7092.1
2018,2,47,9,17421.616,7093.4
2018,2,47,10,17421.631,7095.6
2018,2,47,11,17421.694,7097.3
2018,2,47,12,17421.709,7098.7
2018,2,47,13,17421.734,7100.1
2018,2,47,14,17421.795,7101.2
2018,2,47,15,17422.167,7101.5
2018,2,47,16,17422.493000000002,7101.6
2018,2,47,17,17422.961,7101.6
2018,2,47,18,17424.438000000002,7101.6
2018,2,47,19,17425.396,7101.6
2018,2,47,20,17426.87,7101.6
2018,2,47,21,17428.224,7101.6
2018,2,47,22,17428.895,7101.6
2018,2,47,23,17429.428,7101.6
2018,2,48,0,17429.905,7101.6
2018,2,48,1,17430.147,7101.6
2018,2,48,2,17430.308999999994,7101.6
2018,2,48,3,17430.53,7101.6
2018,2,48,4,17430.732,7101.6
2018,2,48,5,17430.957,7101.6
2018,2,48,6,17431.119,7101.6
2018,2,48,7,17431.413,7101.6
2018,2,48,8,17431.789,7101.7
2018,2,48,9,17431.838,7102.1
2018,2,48,10,17431.906000000006,7102.8
2018,2,48,11,17431.959,7104.0
2018,2,48,12,17432.076,7104.5
2018,2,48,13,17432.1,7105.3
2018,2,48,14,17432.15,7106.3
2018,2,48,15,17432.393,7106.6
2018,2,48,16,17432.938000000002,7106.7
2018,2,48,17,17433.756,7106.7
2018,2,48,18,17435.522,7106.7
2018,2,48,19,17436.38,7106.7
2018,2,48,20,17437.243000000002,7106.7
2018,2,48,21,17438.985,7106.7
2018,2,48,22,17439.672,7106.7
2018,2,48,23,17440.859,7106.7
2018,2,49,0,17441.409,7106.7
2018,2,49,1,17441.856,7106.7
2018,2,49,2,17442.133,7106.7
2018,2,49,3,17442.332,7106.7
2018,2,49,4,17442.613,7106.7
2018,2,49,5,17442.867,7106.7
2018,2,49,6,17443.162,7106.7
2018,2,49,7,17443.6,7106.8
2018,2,49,8,17443.625,7107.3
2018,2,49,9,17443.645,7108.7
2018,2,49,10,17443.651,7110.7
2018,2,49,11,17443.752,7112.6
2018,2,49,12,17443.914,7114.4
2018,2,49,13,17443.953999999998,7115.5
2018,2,49,14,17443.955,7116.6
2018,2,49,15,17444.354,7117.0
2018,2,49,16,17445.226000000002,7117.1
2018,2,49,17,17447.337,7117.1
2018,2,49,18,17448.592,7117.1
2018,2,49,19,17450.252,7117.1
2018,2,49,20,17451.052,7117.1
2018,2,49,21,17451.783,7117.1
2018,2,49,22,17452.539,7117.1
2018,2,49,23,17452.917,7117.1
2018,2,50,0,17453.198,7117.1
2018,2,50,1,17453.404,7117.1
2018,2,50,2,17453.568,7117.1
2018,2,50,3,17453.78,7117.1
2018,2,50,4,17453.985,7117.1
2018,2,50,5,17454.293,7117.1
2018,2,50,6,17454.658,7117.1
2018,2,50,7,17454.915,7117.1
2018,2,50,8,17455.526,7117.2
2018,2,50,9,17456.02,7117.2
2018,2,50,10,17456.258,7117.6
2018,2,50,11,17456.738999999998,7118.1
2018,2,50,12,17456.849,7118.7
2018,2,50,13,17456.88,7119.3
2018,2,50,14,17456.959,7119.8
2018,2,50,15,17457.285,7120.0
2018,2,50,16,17457.776,7120.1
2018,2,50,17,17458.741,7120.1
2018,2,50,18,17459.912,7120.1
2018,2,50,19,17460.814,7120.1
2018,2,50,20,17462.108,7120.1
2018,2,50,21,17463.506999999998,7120.1
2018,2,50,22,17464.101000000002,7120.1
2018,2,50,23,17464.585,7120.1
2018,2,51,0,17464.772,7120.1
2018,2,51,1,17465.026,7120.1
2018,2,51,2,17465.205,7120.1
2018,2,51,3,17465.413,7120.1
2018,2,51,4,17465.596,7120.1
2018,2,51,5,17465.926,7120.1
2018,2,51,6,17466.264,7120.1
2018,2,51,7,17466.568,7120.2
2018,2,51,8,17466.71,7120.4
2018,2,51,9,17466.738999999998,7121.3
2018,2,51,10,17466.738999999998,7122.2
2018,2,51,11,17466.83,7122.7
2018,2,51,12,17466.86,7123.4
2018,2,51,13,17466.862,7123.9
2018,2,51,14,17467.021,7124.3
2018,2,51,15,17467.249,7124.4
2018,2,51,16,17467.606,7124.5
2018,2,51,17,17468.686,7124.5
2018,2,51,18,17469.733,7124.5
2018,2,51,19,17471.268,7124.5
2018,2,51,20,17472.341,7124.5
2018,2,51,21,17473.148999999998,7124.5
2018,2,51,22,17473.577,7124.5
2018,2,51,23,17473.905,7124.5
2018,2,52,0,17474.09,7124.5
2018,2,52,1,17474.968,7124.5
2018,2,52,2,17475.277,7124.5
2018,2,52,3,17475.548,7124.5
2018,2,52,4,17475.816000000006,7124.5
2018,2,52,5,17476.042,7124.5
2018,2,52,6,17476.421000000002,7124.5
2018,2,52,7,17476.826,7124.7
2018,2,52,8,17477.047,7125.3
2018,2,52,9,17477.06,7126.6
2018,2,52,10,17477.06,7128.7
2018,2,52,11,17477.065,7130.6
2018,2,52,12,17477.065,7132.4
2018,2,52,13,17477.065,7133.8
2018,2,52,14,17477.529,7134.9
2018,2,52,15,17477.867,7135.3
2018,2,52,16,17478.407,7135.4
2018,2,52,17,17478.964,7135.4
2018,2,52,18,17479.948,7135.4
2018,2,52,19,17481.215,7135.4
2018,2,52,20,17481.648,7135.4
2018,2,52,21,17482.023999999998,7135.4
2018,2,52,22,17482.433,7135.4
2018,2,52,23,17482.909,7135.4
2018,2,53,0,17483.106,7135.4
2018,2,53,1,17483.311,7135.4
2018,2,53,2,17483.522,7135.4
2018,2,53,3,17483.685,7135.4
2018,2,53,4,17483.912,7135.4
2018,2,53,5,17484.163,7135.4
2018,2,53,6,17484.478,7135.4
2018,2,53,7,17484.772,7135.5
2018,2,53,8,17484.773,7136.0
2018,2,53,9,17484.821,7137.6
2018,2,53,10,17484.821,7140.0
2018,2,53,11,17484.832,7142.1
2018,2,53,12,17484.841,7144.0
2018,2,53,13,17484.842,7145.7
2018,2,53,14,17484.876,7146.7
2018,2,53,15,17485.041,7147.3
2018,2,53,16,17485.407,7147.3
2018,2,53,17,17486.194,7147.3
2018,2,53,18,17488.12,7147.3
2018,2,53,19,17489.404,7147.3
2018,2,53,20,17490.241,7147.3
2018,2,53,21,17490.993000000002,7147.3
2018,2,53,22,17491.55,7147.3
2018,2,53,23,17492.112,7147.3
2018,2,54,0,17492.776,7147.3
2018,2,54,1,17492.936999999998,7147.3
2018,2,54,2,17493.131999999998,7147.3
2018,2,54,3,17493.361,7147.3
2018,2,54,4,17493.586,7147.3
2018,2,54,5,17493.845,7147.3
2018,2,54,6,17494.066000000006,7147.4
2018,2,54,7,17494.33,7147.5
2018,2,54,8,17494.481,7148.1
2018,2,54,9,17494.481,7149.5
2018,2,54,10,17494.5,7151.0
2018,2,54,11,17494.5,7153.4
2018,2,54,12,17494.5,7155.4
2018,2,54,13,17494.571,7157.1
2018,2,54,14,17494.571,7158.3
2018,2,54,15,17494.668,7158.8
2018,2,54,16,17495.07,7158.9
2018,2,54,17,17495.782,7158.9
2018,2,54,18,17496.53,7158.9
2018,2,54,19,17497.886000000002,7158.9
2018,2,54,20,17499.244,7158.9
2018,2,54,21,17500.64,7158.9
2018,2,54,22,17501.403000000002,7158.9
2018,2,54,23,17501.855,7158.9
2018,2,55,0,17502.182,7158.9
2018,2,55,1,17502.413,7158.9
2018,2,55,2,17502.575,7158.9
2018,2,55,3,17502.838,7158.9
2018,2,55,4,17503.019,7158.9
2018,2,55,5,17503.203,7158.9
2018,2,55,6,17503.438000000002,7158.9
2018,2,55,7,17503.596999999998,7159.1
2018,2,55,8,17503.686,7159.6
2018,2,55,9,17503.72,7161.5
2018,2,55,10,17503.72,7163.7
2018,2,55,11,17503.72,7165.8
2018,2,55,12,17503.72,7167.7
2018,2,55,13,17504.311,7169.1
2018,2,55,14,17504.461,7169.9
2018,2,55,15,17504.807,7170.4
2018,2,55,16,17505.436,7170.5
2018,2,55,17,17506.795,7170.5
2018,2,55,18,17508.056,7170.5
2018,2,55,19,17509.158,7170.5
2018,2,55,20,17510.798,7170.5
2018,2,55,21,17512.199,7170.5
2018,2,55,22,17512.942,7170.5
2018,2,55,23,17513.401,7170.5
2018,2,56,0,17513.716,7170.5
2018,2,56,1,17513.949,7170.5
2018,2,56,2,17514.146,7170.5
2018,2,56,3,17514.32,7170.5
2018,2,56,4,17514.567,7170.5
2018,2,56,5,17514.718999999994,7170.5
2018,2,56,6,17514.994,7170.5
2018,2,56,7,17515.247,7170.8
2018,2,56,8,17515.283,7171.3
2018,2,56,9,17515.283,7173.2
2018,2,56,10,17515.283,7175.5
2018,2,56,11,17515.283,7178.0
2018,2,56,12,17515.605,7180.0
2018,2,56,13,17515.647,7181.8
2018,2,56,14,17515.785,7183.0
2018,2,56,15,17515.874,7183.6
2018,2,56,16,17516.336,7183.6
2018,2,56,17,17518.548,7183.6
2018,2,56,18,17519.886000000002,7183.6
2018,2,56,19,17521.317,7183.6
2018,2,56,20,17522.643,7183.6
2018,2,56,21,17523.285,7183.6
2018,2,56,22,17523.873,7183.6
2018,2,56,23,17524.241,7183.6
2018,2,57,0,17524.475,7183.6
2018,2,57,1,17524.708,7183.6
2018,2,57,2,17524.896,7183.6
2018,2,57,3,17525.045,7183.6
2018,2,57,4,17525.346999999998,7183.6
2018,2,57,5,17525.584,7183.6
2018,2,57,6,17525.814,7183.7
2018,2,57,7,17525.881,7183.9
2018,2,57,8,17526.319,7184.0
2018,2,57,9,17526.846,7184.8
2018,2,57,10,17526.915,7186.2
2018,2,57,11,17526.999,7188.3
2018,2,57,12,17527.053,7189.1
2018,2,57,13,17527.058,7190.2
2018,2,57,14,17527.159,7190.9
2018,2,57,15,17527.247,7191.3
2018,2,57,16,17527.735,7191.4
2018,2,57,17,17528.859,7191.4
2018,2,57,18,17530.092,7191.4
2018,2,57,19,17531.238999999998,7191.4
2018,2,57,20,17532.56,7191.4
2018,2,57,21,17533.327,7191.4
2018,2,57,22,17534.006,7191.4
2018,2,57,23,17534.32,7191.4
2018,2,58,0,17534.586,7191.4
2018,2,58,1,17534.779,7191.4
2018,2,58,2,17534.942,7191.4
2018,2,58,3,17535.164,7191.4
2018,2,58,4,17535.343,7191.4
2018,2,58,5,17535.645,7191.4
2018,2,58,6,17535.987,7191.4
2018,2,58,7,17536.112,7191.8
2018,2,58,8,17536.112,7192.4
2018,2,58,9,17536.112,7194.2
2018,2,58,10,17536.112,7196.6
2018,2,58,11,17536.117,7199.1
2018,2,58,12,17536.152,7200.9
2018,2,58,13,17536.164,7202.0
2018,2,58,14,17536.256999999998,7202.7
2018,2,58,15,17536.295,7203.2
2018,2,58,16,17536.599,7203.3
2018,2,58,17,17537.444,7203.4
2018,2,58,18,17538.373,7203.4
2018,2,58,19,17539.109,7203.4
2018,2,58,20,17539.909,7203.4
2018,2,58,21,17540.717,7203.4
2018,2,58,22,17541.988,7203.4
2018,2,58,23,17542.971,7203.4
2018,2,59,0,17543.177,7203.4
2018,2,59,1,17543.432,7203.4
2018,2,59,2,17543.566000000006,7203.4
2018,2,59,3,17543.735,7203.4
2018,2,59,4,17543.982,7203.4
2018,2,59,5,17544.265,7203.4
2018,2,59,6,17544.592,7203.4
2018,2,59,7,17544.749,7203.7
2018,2,59,8,17544.749,7204.4
2018,2,59,9,17544.749,7206.1
2018,2,59,10,17544.749,7208.4
2018,2,59,11,17544.777,7209.8
2018,2,59,12,17544.777,7211.6
2018,2,59,13,17544.777,7212.9
2018,2,59,14,17544.796000000002,7214.1
2018,2,59,15,17545.647,7214.6
2018,2,59,16,17545.952,7214.7
2018,2,59,17,17546.718999999994,7214.7
2018,2,59,18,17548.659,7214.7
2018,2,59,19,17549.821,7214.7
2018,2,59,20,17550.328,7214.7
2018,2,59,21,17550.747,7214.7
2018,2,59,22,17551.113999999998,7214.7
2018,2,59,23,17551.549,7214.7
2018,3,60,0,17551.811999999998,7214.7
2018,3,60,1,17552.006999999998,7214.7
2018,3,60,2,17552.155,7214.7
2018,3,60,3,17552.31,7214.7
2018,3,60,4,17552.658,7214.7
2018,3,60,5,17552.868000000002,7214.7
2018,3,60,6,17553.208,7214.7
2018,3,60,7,17553.422,7214.8
2018,3,60,8,17553.471999999998,7215.4
2018,3,60,9,17554.283,7215.7
2018,3,60,10,17555.051,7216.4
2018,3,60,11,17555.297,7217.6
2018,3,60,12,17555.44,7218.5
2018,3,60,13,17555.44,7219.6
2018,3,60,14,17555.566000000006,7220.7
2018,3,60,15,17556.116,7221.0
2018,3,60,16,17556.449,7221.1
2018,3,60,17,17557.36,7221.2
2018,3,60,18,17558.877,7221.2
2018,3,60,19,17560.05,7221.2
2018,3,60,20,17560.706000000002,7221.2
2018,3,60,21,17561.238,7221.2
2018,3,60,22,17561.824,7221.2
2018,3,60,23,17562.311,7221.2
